ano,identificacao,tipo,autoria,casa,data_apresentacao,situacao,virou_norma,tema,ementa,codigo_materia,url
2023,PL 1779/2023,Projeto de Lei Ordinária,Câmara dos Deputados,SF,2025-05-08,TRANSFORMADA EM NORMA JURÍDICA,True,Outros,"Cria a Rota Turística das Serras Gerais do Tocantins, no Estado do Tocantins.",168508,https://legis.senado.gov.br/sdleg-getter/documento?dm=9949205
2023,PL 2578/2023,Projeto de Lei Ordinária,Câmara dos Deputados,SF,2025-05-08,TRANSFORMADA EM NORMA JURÍDICA,True,Trabalho e Previdência,"Revoga as Leis nºs 3.807, de 26 de agosto de 1960 (Lei Orgânica da Previdência Social), 5.890, de 8 de junho de 1973, e 6.367, de 19 de outubro de 1976, e dispositivos do Decreto-Lei nº 72, de 21 de novembro de 1966.",168510,https://legis.senado.gov.br/sdleg-getter/documento?dm=9949214
2023,PL 3112/2023,Projeto de Lei Ordinária,Câmara dos Deputados,SF,2025-05-08,TRANSFORMADA EM NORMA JURÍDICA,True,Segurança e Justiça,"Altera a Lei nº 11.340, de 7 de agosto de 2006 (Lei Maria da Penha), para estabelecer que a audiência de retratação nos casos de violência doméstica e familiar contra a mulher somente seja realizada mediante manifestação expressa da vítima, apresentada antes do recebimento da denúncia.",168513,https://legis.senado.gov.br/sdleg-getter/documento?dm=9949224
2023,PL 4816/2023,Projeto de Lei Ordinária,Câmara dos Deputados,SF,2025-05-09,TRANSFORMADA EM NORMA JURÍDICA,True,Outros,Dispõe sobre o exercício da profissão de multimídia.,168526,https://legis.senado.gov.br/sdleg-getter/documento?dm=9949378
2023,PL 5178/2023,Projeto de Lei Ordinária,Câmara dos Deputados,SF,2025-05-09,TRANSFORMADA EM NORMA JURÍDICA,True,Homenagens/Denominações,"Altera a ementa da Lei nº 11.340, de 7 de agosto de 2006, para denominá-la oficialmente Lei Maria da Penha.",168528,https://legis.senado.gov.br/sdleg-getter/documento?dm=9949332
2023,PL 1778/2023,Projeto de Lei Ordinária,Câmara dos Deputados,SF,2025-05-09,TRANSFORMADA EM NORMA JURÍDICA,True,Outros,"Cria a Rota Turística do Capim Dourado, no Estado do Tocantins.",168537,https://legis.senado.gov.br/sdleg-getter/documento?dm=9949637
2023,PEC 66/2023 (fase 2),Proposta de Emenda à Constituição,Câmara dos Deputados,SF,2025-07-16,TRANSFORMADA EM NORMA JURÍDICA,True,Trabalho e Previdência,"Altera a Constituição Federal, o Ato das Disposições Constitucionais Transitórias e a Emenda Constitucional nº 113, de 8 de dezembro de 2021, a fim de instituir limite para o pagamento de precatórios pelos Estados, pelo Distrito Federal e pelos Municípios e de estipular novo prazo de parcelamento especial de débitos dos Estados, dos Municípios e do Distrito Federal com seus regimes próprios de previdência social e dos Municípios com o Regime Geral de Previdência Social; e dá outras providências.",169614,https://legis.senado.gov.br/sdleg-getter/documento?dm=9997370
2023,PL 5122/2023,Projeto de Lei Ordinária,Câmara dos Deputados,SF,2025-08-11,APROVADA,False,Tributário e Economia,"Autoriza a utilização do Fundo Social (FS) de que trata a Lei nº 12.351, de 22 de dezembro de 2010, como fonte de recursos para a disponibilização de linha especial de financiamento que especifica.",169796,https://legis.senado.gov.br/sdleg-getter/documento?dm=10012004
2023,PL 2133/2023,Projeto de Lei Ordinária,Câmara dos Deputados,SF,2025-08-25,TRANSFORMADA EM NORMA JURÍDICA,True,Administração Pública,"Altera a Lei nº 14.133, de 1º de abril de 2021 (Lei de Licitações e Contratos Administrativos), para prever o uso do Sistema de Compras Expressas (Sicx) na contratação de bens e serviços comuns padronizados.",170054,https://legis.senado.gov.br/sdleg-getter/documento?dm=10029531
2023,PDL 455/2023,Projeto de Decreto Legislativo,Câmara dos Deputados,SF,2025-09-04,TRANSFORMADA EM NORMA JURÍDICA,True,Comunicações (rádio/TV),"Aprova o ato que renova a permissão outorgada à Rádio Clube de Araçatuba Ltda. para explorar serviço de radiodifusão sonora em frequência modulada no Município de Araçatuba, Estado de São Paulo.",170342,https://legis.senado.gov.br/sdleg-getter/documento?dm=10041554
2023,PDL 435/2023,Projeto de Decreto Legislativo,Câmara dos Deputados,SF,2025-09-05,APROVADA,False,Comunicações (rádio/TV),"Aprova o ato que outorga autorização à Associação Comunitária dos Amigos de União do Norte para executar serviço de radiodifusão comunitária no Município de Peixoto de Azevedo, Estado de Mato Grosso.",170363,https://legis.senado.gov.br/sdleg-getter/documento?dm=10043501
2023,PDL 505/2023,Projeto de Decreto Legislativo,Câmara dos Deputados,SF,2025-10-29,TRANSFORMADA EM NORMA JURÍDICA,True,Comunicações (rádio/TV),"Aprova o ato que renova a autorização outorgada à Associação Comunitária de Arapuá para executar serviço de radiodifusão comunitária no Município de Três Lagoas, Estado de Mato Grosso do Sul.",171305,https://legis.senado.gov.br/sdleg-getter/documento?dm=10091128
2023,PL 1020/2023,Projeto de Lei Ordinária,Câmara dos Deputados,SF,2025-12-22,TRANSFORMADA EM NORMA JURÍDICA,True,Homenagens/Denominações,Institui o Dia Nacional de Proteção e Combate à Violência contra as Mulheres Indígenas.,172270,https://legis.senado.gov.br/sdleg-getter/documento?dm=10141791
2024,PL 16/2024,Projeto de Lei Ordinária,Senador Flávio Dino (PSB/MA),SF,2024-02-02,REMETIDA À CÂMARA DOS DEPUTADOS,False,Homenagens/Denominações,"Institui o Livro Nacional do Mérito na Segurança Pública e altera a Lei nº 13.675, de 11 de junho de 2018, que dispõe sobre a Política Nacional de Segurança Pública e Defesa Social (PNSPDS), e a Lei nº 13.756, de 12 de dezembro de 2018, que dispõe sobre o Fundo Nacional de Segurança Pública (FNSP), para dispor sobre mecanismos de reconhecimento e premiação aos profissionais de segurança pública e defesa social.",161924,https://legis.senado.gov.br/sdleg-getter/documento?dm=9540502
2024,PL 133/2024,Projeto de Lei Ordinária,Senadora Damares Alves (REPUBLICANOS/DF),SF,2024-02-06,REMETIDA À CÂMARA DOS DEPUTADOS,False,Tributário e Economia,Dispõe sobre o direito do consumidor de não ser assediado e estabelece a criação de cadastro centralizado de consumidores com vistas a impedir o assédio por fornecedores de produtos e serviços financeiros.,161936,https://legis.senado.gov.br/sdleg-getter/documento?dm=9541476
2024,PL 138/2024,Projeto de Lei Ordinária,Senador Astronauta Marcos Pontes (PL/SP),SF,2024-02-06,REMETIDA À CÂMARA DOS DEPUTADOS,False,Homenagens/Denominações,Institui o dia 12 de setembro como o Dia Nacional do Biofísico.,161944,https://legis.senado.gov.br/sdleg-getter/documento?dm=9541756
2024,PL 182/2024,Projeto de Lei Ordinária,Câmara dos Deputados,SF,2024-02-06,TRANSFORMADA EM NORMA JURÍDICA,True,Meio Ambiente,"Institui o Sistema Brasileiro de Comércio de Emissões de Gases de Efeito Estufa (SBCE); e altera as Leis nºs 12.187, de 29 de dezembro de 2009, 12.651, de 25 de maio de 2012 (Código Florestal), 6.385, de 7 de dezembro de 1976, 11.033, de 21 de dezembro de 2004, e 6.015, de 31 de dezembro de 1973 (Lei de Registros Públicos).",161961,https://legis.senado.gov.br/sdleg-getter/documento?dm=9541864
2024,PL 207/2024,Projeto de Lei Ordinária,Senador Nelsinho Trad (PSD/MS),SF,2024-02-07,REMETIDA À CÂMARA DOS DEPUTADOS,False,Homenagens/Denominações,Institui o Dia Nacional do Rotaractiano.,161978,https://legis.senado.gov.br/sdleg-getter/documento?dm=9543852
2024,PL 226/2024,Projeto de Lei Ordinária,Senador Flávio Dino (PSB/MA),SF,2024-02-08,REMETIDA À CÂMARA DOS DEPUTADOS,False,Segurança e Justiça,"Altera o Decreto-lei nº 3.689, de 3 de outubro de 1941 (Código de Processo Penal) para dispor sobre os critérios para aferição da periculosidade do agente, geradora de riscos à ordem pública, para concessão de prisão preventiva, inclusive quando da audiência de custódia.",161996,https://legis.senado.gov.br/sdleg-getter/documento?dm=9545572
2024,PL 286/2024,Projeto de Lei Ordinária,Senador Flávio Dino (PSB/MA),SF,2024-02-19,REMETIDA À CÂMARA DOS DEPUTADOS,False,Outros,"Altera a Lei nº 13.696, de 12 de julho de 2018, que institui a Política Nacional de Leitura e Escrita, para fortalecimento das bibliotecas públicas e dos bibliotecários.",162064,https://legis.senado.gov.br/sdleg-getter/documento?dm=9547986
2024,PL 287/2024,Projeto de Lei Ordinária,Senador Flávio Dino (PSB/MA),SF,2024-02-19,REMETIDA À CÂMARA DOS DEPUTADOS,False,Saúde,"Dispõe sobre a Estratégia Nacional de Controle e Avaliação da Qualidade da Assistência à Saúde prestada pela Iniciativa Privada, e altera a Lei nº 9.782, de 26 de janeiro de 1999, que define o Sistema Nacional de Vigilância Sanitária, cria a Agência Nacional de Vigilância Sanitária, e dá outras providências.",162065,https://legis.senado.gov.br/sdleg-getter/documento?dm=9547973
2024,PL 295/2024,Projeto de Lei Ordinária,Senador Zequinha Marinho (PODEMOS/PA),SF,2024-02-19,REMETIDA À CÂMARA DOS DEPUTADOS,False,Segurança e Justiça,Altera o Código Penal para prever o processamento mediante ação penal pública incondicionada para o crime de dano em contexto de violência doméstica contra a mulher.,162078,https://legis.senado.gov.br/sdleg-getter/documento?dm=9548184
2024,PL 373/2024,Projeto de Lei Ordinária,Senador Esperidião Amin (PP/SC),SF,2024-02-21,REMETIDA À CÂMARA DOS DEPUTADOS,False,Outros,Inscreve o nome de Jerônimo Francisco Coelho no Livro dos Heróis da Pátria.,162132,https://legis.senado.gov.br/sdleg-getter/documento?dm=9550614
2024,PL 425/2024,Projeto de Lei Ordinária,Senador Zequinha Marinho (PODEMOS/PA),SF,2024-02-26,REMETIDA À CÂMARA DOS DEPUTADOS,False,Segurança e Justiça,"Altera o art. 218-B do Decreto-Lei nº 2.848, de 7 de dezembro de 1940 (Código Penal), para aumentar a pena do crime de favorecimento da prostituição ou de outra forma de exploração sexual de criança ou adolescente ou de vulnerável.",162184,https://legis.senado.gov.br/sdleg-getter/documento?dm=9552059
2024,PL 527/2024,Projeto de Lei Ordinária,Senadora Augusta Brito (PT/CE),SF,2024-03-01,REMETIDA À CÂMARA DOS DEPUTADOS,False,Outros,Dispõe sobre a obrigatoriedade de instalação de cancela automática em interseções em nível.,162297,https://legis.senado.gov.br/sdleg-getter/documento?dm=9556480
2024,PL 528/2024,Projeto de Lei Ordinária,Senadora Augusta Brito (PT/CE),SF,2024-03-01,REMETIDA À CÂMARA DOS DEPUTADOS,False,Outros,"Reconhece o evento ""Evangelizar é Preciso"", realizado no município de Fortaleza, no estado do Ceará, como manifestação da cultura nacional.",162298,https://legis.senado.gov.br/sdleg-getter/documento?dm=9556486
2024,PL 600/2024,Projeto de Lei Ordinária,Senador Wellington Fagundes (PL/MT),SF,2024-03-06,REMETIDA À CÂMARA DOS DEPUTADOS,False,Homenagens/Denominações,"Denomina ""Rodovia Pedro Inacio Wiegert"" o trecho da rodovia BR-163 compreendido entre o município de Guarantã do Norte e a divisa do estado do Mato Grosso com o estado do Pará.",162406,https://legis.senado.gov.br/sdleg-getter/documento?dm=9560053
2024,PRS 5/2024,Projeto de Resolução,Senador Jorge Seif (PL/SC),SF,2024-03-11,TRANSFORMADA EM NORMA JURÍDICA,True,Outros,Dispõe sobre a criação do Grupo Parlamentar Brasil-Chipre e dá outras providências.,162459,https://legis.senado.gov.br/sdleg-getter/documento?dm=9562230
2024,PL 680/2024,Projeto de Lei Ordinária,Senador Weverton (PDT/MA),SF,2024-03-11,REMETIDA À CÂMARA DOS DEPUTADOS,False,Assistência e Direitos,"Altera a Lei nº 12.468, de 26 de agosto de 2011 e a Lei nº 12.587, de 3 de janeiro de 2012 para garantir o direito à transferência dos direitos à exploração do serviço de transporte público individual de passageiros e atribuir aos Municípios a competência para definir os seus requisitos.",162461,https://legis.senado.gov.br/sdleg-getter/documento?dm=9562332
2024,PL 710/2024,Projeto de Lei Ordinária,Senador Marcos do Val (PODEMOS/ES),SF,2024-03-12,REMETIDA À CÂMARA DOS DEPUTADOS,False,Infraestrutura e Transporte,"Altera a Lei nº 12.379, de 06 de janeiro de 2011, que dispõe sobre o Sistema Nacional de Viação, para aperfeiçoar os mecanismos de gestão e segurança das rodovias brasileiras.",162496,https://legis.senado.gov.br/sdleg-getter/documento?dm=9563912
2024,MPV 1209/2024,Medida Provisória,Presidência da República,CN,2024-03-13,TRANSFORMADA EM NORMA JURÍDICA,True,Segurança e Justiça,"Abre crédito extraordinário, em favor dos Ministérios da Justiça e Segurança Pública; do Meio Ambiente e Mudança do Clima; do Desenvolvimento Agrário e Agricultura Familiar; da Defesa; do Desenvolvimento e Assistência Social, Família e Combate à Fome; da Pesca e Aquicultura; dos Direitos Humanos e da Cidadania; e dos Povos Indígenas, no valor de R$ 1.062.231.956,00, para os fins que especifica.",162532,https://legis.senado.gov.br/sdleg-getter/documento?dm=9564519
2024,PL 739/2024,Projeto de Lei Ordinária,Senador Carlos Viana (PODEMOS/MG),SF,2024-03-13,REMETIDA À CÂMARA DOS DEPUTADOS,False,Assistência e Direitos,"Altera a Lei nº 13.146, de 6 de julho de 2015, que institui a Lei Brasileira de Inclusão da Pessoa com Deficiência (Estatuto da Pessoa com Deficiência), para dispor sobre a dispensa de produção de provas adicionais para que a pessoa regularmente inscrita no Cadastro-Inclusão possa usufruir regularmente dos direitos, prerrogativas e faculdades previstos para as pessoas com deficiência.",162556,https://legis.senado.gov.br/sdleg-getter/documento?dm=9564773
2024,PLN 1/2024,Projeto de Lei Ordinária,Presidência da República,CN,2024-03-13,TRANSFORMADA EM NORMA JURÍDICA,True,Tributário e Economia,"Abre ao Orçamento Fiscal da União, em favor de Encargos Financeiros da União, crédito especial no valor de R$ 59.000.000,00, para o fim que especifica.",162596,https://legis.senado.gov.br/sdleg-getter/documento?dm=9565744
2024,PL 81/2024,Projeto de Lei Ordinária,Câmara dos Deputados,SF,2024-03-14,TRANSFORMADA EM NORMA JURÍDICA,True,Tributário e Economia,"Altera os valores da tabela progressiva mensal do Imposto sobre a Renda da Pessoa Física de que trata o art. 1º da Lei nº 11.482, de 31 de maio de 2007; e revoga a Medida Provisória nº 1.206, de 6 de fevereiro de 2024.",162648,https://legis.senado.gov.br/sdleg-getter/documento?dm=9566159
2024,PL 475/2024,Projeto de Lei Ordinária,Câmara dos Deputados,SF,2024-03-14,TRANSFORMADA EM NORMA JURÍDICA,True,Educação,"Veda a adoção de critérios discriminatórios contra estudantes e pesquisadores em virtude de gestação, de parto, de nascimento de filho ou de adoção ou obtenção de guarda judicial para fins de adoção nos processos de seleção para bolsas de estudo e pesquisa das instituições de educação superior e das agências de fomento à pesquisa.",162639,https://legis.senado.gov.br/sdleg-getter/documento?dm=9566629
2024,PL 370/2024,Projeto de Lei Ordinária,Câmara dos Deputados,SF,2024-03-14,TRANSFORMADA EM NORMA JURÍDICA,True,Segurança e Justiça,"Altera o art. 147-B do Decreto-Lei nº 2.848, de 7 de dezembro de 1940 (Código Penal), para estabelecer causa de aumento de pena no crime de violência psicológica contra a mulher quando praticado com o uso de inteligência artificial ou de qualquer outro recurso tecnológico que altere imagem ou som da vítima.",162640,https://legis.senado.gov.br/sdleg-getter/documento?dm=9566704
2024,PL 800/2024,Projeto de Lei Ordinária,Senador Jader Barbalho (MDB/PA),SF,2024-03-15,TRANSFORMADA EM NORMA JURÍDICA,True,Outros,"Altera a Lei nº 11.346, de 15 de setembro de 2006, que cria o Sistema Nacional de Segurança Alimentar e Nutricional – SISAN com vistas em assegurar o direito humano à alimentação adequada e dá outras providências, para incluir o Índice de Desenvolvimento Humano-IDH entre os critérios de classificação de municípios na Política Nacional de Segurança Alimentar e Nutricional-PNSAN.",162649,https://legis.senado.gov.br/sdleg-getter/documento?dm=9567256
2024,PL 801/2024,Projeto de Lei Ordinária,Senador Giordano (MDB/SP),SF,2024-03-15,REMETIDA À CÂMARA DOS DEPUTADOS,False,Tributário e Economia,"Dispõe sobre a doação de alimentos humanos ou animais, por indústrias, estabelecimentos comerciais e assemelhados, a pessoas jurídicas de direito público e de direito privado, sem fins lucrativos bem como, as doações financeiras feitas a entidades de proteção dos animais, sem fins lucrativos.",162650,https://legis.senado.gov.br/sdleg-getter/documento?dm=9567274
2024,PL 853/2024,Projeto de Lei Ordinária,Senador Flávio Arns (PSB/PR),SF,2024-03-19,REMETIDA À CÂMARA DOS DEPUTADOS,False,Segurança e Justiça,"Altera a Lei nº 8.072, de 25 de julho de 1990 – Lei dos Crimes Hediondos, e a Lei nº 7.210, de 11 de julho de 1984 – Lei de Execução Penal, para vedar a progressão de regime de cumprimento de pena aos condenados por crimes hediondos.",162694,https://legis.senado.gov.br/sdleg-getter/documento?dm=9569086
2024,PL 858/2024,Projeto de Lei Ordinária,Senador Confúcio Moura (MDB/RO),SF,2024-03-19,TRANSFORMADA EM NORMA JURÍDICA COM VETO PARCIAL,True,Outros,Dispõe sobre a criação do Fundo de Investimento em Infraestrutura Social – FIIS.,162698,https://legis.senado.gov.br/sdleg-getter/documento?dm=9569229
2024,MPV 1210/2024,Medida Provisória,Presidência da República,CN,2024-03-20,TRANSFORMADA EM NORMA JURÍDICA,True,Segurança e Justiça,"Abre crédito extraordinário, em favor do Ministério da Justiça e Segurança Pública, no valor de R$ 30.157.034,00, para os fins que especifica.",162703,https://legis.senado.gov.br/sdleg-getter/documento?dm=9569479
2024,PL 899/2024,Projeto de Lei Ordinária,Senador Carlos Viana (PODEMOS/MG),SF,2024-03-20,REMETIDA À CÂMARA DOS DEPUTADOS,False,Saúde,"Dispõe sobre a verificação do rendimento escolar dos estudantes incluídos em regime de exercícios domiciliares por motivo de saúde, gestação, puerpério ou lactação, nos termos do Decreto-Lei nº 1.044, de 21 de outubro de 1969, que ""dispõe sobre tratamento excepcional para os alunos portadores das afecções que indica"" e da Lei nº 6.202, de 17 de abril de 1975.",162731,https://legis.senado.gov.br/sdleg-getter/documento?dm=9570291
2024,PL 901/2024,Projeto de Lei Ordinária,Senadora Ana Paula Lobato (PSB/MA),SF,2024-03-20,REMETIDA À CÂMARA DOS DEPUTADOS,False,Outros,Dispõe sobre a prioridade e a gratuidade no atendimento às pessoas em situação de rua em serviços de emissão de documentos pessoais.,162737,https://legis.senado.gov.br/sdleg-getter/documento?dm=9570311
2024,PL 2/2024,Projeto de Lei Ordinária,Câmara dos Deputados,SF,2024-03-21,TRANSFORMADA EM NORMA JURÍDICA COM VETO PARCIAL,True,Tributário e Economia,"Autoriza a concessão de quotas diferenciadas de depreciação acelerada para máquinas, equipamentos, aparelhos e instrumentos novos destinados ao ativo imobilizado e empregados em determinadas atividades econômicas.",162823,https://legis.senado.gov.br/sdleg-getter/documento?dm=9571185
2024,PL 932/2024,Projeto de Lei Ordinária,Senadora Mara Gabrilli (PSD/SP),SF,2024-03-22,REMETIDA À CÂMARA DOS DEPUTADOS,False,Homenagens/Denominações,"Confere ao município da Estância Turística de Itu, do estado de São Paulo, o Título de “Capital Nacional do Berço da República”.",162765,https://legis.senado.gov.br/sdleg-getter/documento?dm=9571776
2024,PRN 2/2024,Projeto de Resolução,"Senador Carlos Portinho (PL/RJ), Senador Jaime Bagattoli (PL/RO), Senador Sergio Moro (UNIÃO/PR), Senador Hamilton Mourão (REPUBLICANOS/RS), Senador Alan Rick (UNIÃO/AC), Senador Izalci Lucas (PSDB/DF), Senador Styvenson Valentim (PODEMOS/RN), Senador Flávio Bolsonaro (PL/RJ), Senadora Damares Alves (REPUBLICANOS/DF), Senador Magno Malta (PL/ES), Senador Cleitinho (REPUBLICANOS/MG), Senadora Tereza Cristina (PP/MS), Senador Ciro Nogueira (PP/PI), Senador Eduardo Girão (NOVO/CE), Senador Astronauta Marcos Pontes (PL/SP), Senador Esperidião Amin (PP/SC), Senador Dr. Hiran (PP/RR), Senador Mecias de Jesus (REPUBLICANOS/RR), Senador Jorge Seif (PL/SC), Senador Marcos Rogério (PL/RO), Senador Wilder Morais (PL/GO), Senador Plínio Valério (PSDB/AM), Senador Rogerio Marinho (PL/RN), Senador Marcio Bittar (UNIÃO/AC), Senador Marcos do Val (PODEMOS/ES), Senador Eduardo Gomes (PL/TO), Senador Romário (PL/RJ), Senador Lucas Barreto (PSD/AP), Deputado Federal Delegado Paulo Bilynskyj (PL/SP), Deputado Federal Evair Vieira de Melo (PP/ES), Deputado Federal Mauricio Marcon (PODEMOS/RS), Deputado Federal Altineu Côrtes (PL/RJ), Deputado Federal Alberto Fraga (PL/DF), Deputado Federal Daniel Freitas (PL/SC), Deputado Federal André Fernandes (PL/CE), Deputado Federal Adilson Barroso (PL/SP), Deputado Federal Luiz Philippe de Orleans e Bragança (PL/SP), Deputado Federal Coronel Ulysses (UNIÃO/AC), Deputado Federal Capitão Alden (PL/BA), Deputado Federal Paulo Freire Costa (PL/SP), Deputado Federal André Ferreira (PL/PE), Deputado Federal Zé Trovão (PL/SC), Deputado Federal Eduardo Bolsonaro (PL/SP), Deputado Federal Coronel Chrisóstomo (PL/RO), Deputado Federal Albuquerque (REPUBLICANOS/RR), Deputado Federal Professor Alcides (PL/GO), Deputado Federal Pezenti (MDB/SC), Deputado Federal Cabo Gilberto Silva (PL/PB), Deputado Federal Mauricio do Vôlei (PL/MG), Deputada Federal Bia Kicis (PL/DF), Deputado Federal General Girão (PL/RN), Deputada Federal Silvia Waiãpi (PL/AP), Deputada Federal Coronel Fernanda (PL/MT), Deputado Federal Marcos Pollon (PL/MS), Deputado Federal Ricardo Salles (PL/SP), Deputado Federal Rodrigo Valadares (UNIÃO/SE), Deputado Federal Mario Frias (PL/SP), Deputado Federal Coronel Meira (PL/PE), Deputado Federal Gustavo Gayer (PL/GO), Deputada Federal Caroline de Toni (PL/SC), Deputado Federal Luciano Vieira (PL/RJ), Deputado Federal Filipe Martins (PL/TO), Deputado Federal Daniel Agrobom (PL/GO), Deputado Federal Domingos Sávio (PL/MG), Deputado Federal José Medeiros (PL/MT), Deputado Federal Capitão Alberto Neto (PL/AM), Deputado Federal Sanderson (PL/RS), Deputada Federal Silvia Cristina (PL/RO), Deputado Federal Coronel Telhada (PP/SP), Deputado Federal Delegado Éder Mauro (PL/PA), Deputado Federal Bibo Nunes (PL/RS), Deputado Federal Dr. Frederico (PRD/MG), Deputado Federal Pr. Marco Feliciano (PL/SP), Deputado Federal Luiz Lima (PL/RJ), Deputado Federal Reinhold Stephanes (PSD/PR), Deputado Federal Sargento Fahur (PSD/PR), Deputado Federal Matheus Noronha (PL/CE), Deputada Federal Rosangela Moro (UNIÃO/SP), Deputado Federal Marcelo Moraes (PL/RS), Deputado Federal Carlos Jordy (PL/RJ), Deputada Federal Chris Tonietto (PL/RJ), Deputada Federal Roberta Roma (PL/BA), Deputada Federal Julia Zanatta (PL/SC), Deputada Federal Rosana Valle (PL/SP), Deputado Federal Antonio Carlos Rodrigues (PL/SP), Deputado Federal Jefferson Campos (PL/SP), Deputado Federal Marcio Alvino (PL/SP), Deputado Federal Helio Lopes (PL/RJ), Deputado Federal Mendonça Filho (UNIÃO/PE), Deputada Federal Amália Barros (PL/MT), Deputada Federal Geovania de Sá (PSDB/SC), Deputada Federal Clarissa Tércio (PP/PE), Deputado Federal Lincoln Portela (PL/MG), Deputada Federal Cristiane Lopes (UNIÃO/RO), Deputado Federal Alfredo Gaspar (UNIÃO/AL), Deputado Federal Junio Amaral (PL/MG), Deputado Federal Delegado Ramagem (PL/RJ), Deputada Federal Any Ortiz (CIDADANIA/RS), Deputado Federal Rodolfo Nogueira (PL/MS), Deputado Federal Messias Donato (REPUBLICANOS/ES), Deputado Federal Gilvan da Federal (PL/ES), Deputado Federal Pastor Eurico (PL/PE), Deputado Federal Giovani Cherini (PL/RS), Deputada Federal Carla Zambelli (PL/SP), Deputado Federal Delegado Fabio Costa (PP/AL), Deputado Federal Nikolas Ferreira (PL/MG), Deputado Federal Zucco (REPUBLICANOS/RS), Deputado Federal Sóstenes Cavalcante (PL/RJ), Deputado Federal Aluisio Mendes (REPUBLICANOS/MA)",CN,2024-03-25,TRANSFORMADA EM NORMA JURÍDICA,True,Outros,Altera o Regimento Comum do Congresso Nacional para ajustar o período de escolha do Líder da Minoria no Congresso Nacional.,163090,https://legis.senado.gov.br/sdleg-getter/documento?dm=9572359
2024,PL 1024/2024,Projeto de Lei Ordinária,Senador Astronauta Marcos Pontes (PL/SP),SF,2024-03-27,REMETIDA À CÂMARA DOS DEPUTADOS,False,Outros,Dispõe sobre a obrigatoriedade de curso de formação para a prática do paraquedismo e sobre o exercício da profissão de instrutor de paraquedismo.,162824,https://legis.senado.gov.br/sdleg-getter/documento?dm=9573615
2024,PL 1025/2024,Projeto de Lei Ordinária,Senador Astronauta Marcos Pontes (PL/SP),SF,2024-03-27,REMETIDA À CÂMARA DOS DEPUTADOS,False,Outros,Inscreve o nome de João Ribeiro de Barros no Livro dos Heróis e Heroínas da Pátria.,162825,https://legis.senado.gov.br/sdleg-getter/documento?dm=9573664
2024,PL 1038/2024,Projeto de Lei Ordinária,Senador Vanderlan Cardoso (PSD/GO),SF,2024-04-01,REMETIDA À CÂMARA DOS DEPUTADOS,False,Saúde,"Altera o art. 312 do Decreto-Lei nº 2.848, de 7 de dezembro de 1940 (Código Penal) e o art. 1º do Decreto-Lei nº 201, de 27 de fevereiro de 1967, para tipificar o crime de peculato qualificado e hipótese qualificada, quando a apropriação, o furto ou o desvio for relativo a dinheiro, valor ou qualquer outro bem móvel destinado às áreas de educação, saúde ou seguridade social.",162841,https://legis.senado.gov.br/sdleg-getter/documento?dm=9574028
2024,PL 1058/2024,Projeto de Lei Ordinária,Senadora Mara Gabrilli (PSD/SP),SF,2024-04-02,REMETIDA À CÂMARA DOS DEPUTADOS,False,Outros,"Declara Patrono da Historiografia Brasileira Francisco Adolfo de Varnhagen, o Visconde de Porto Seguro.",162851,https://legis.senado.gov.br/sdleg-getter/documento?dm=9574556
2024,PL 1070/2024,Projeto de Lei Ordinária,Senadora Professora Dorinha Seabra (UNIÃO/TO),SF,2024-04-02,APROVADO PARECER NA COMISSÃO,False,Tributário e Economia,"Institui o Programa de Armazenagem Rural no âmbito do Fundo Constitucional de Financiamento do Norte (FNO), do Fundo Constitucional de Financiamento do Nordeste (FNE) e do Fundo Constitucional de Financiamento do Centro-Oeste (FCO) de que trata a Lei nº 7.827, de 27 de setembro de 1989, e dá outras providências.",162872,https://legis.senado.gov.br/sdleg-getter/documento?dm=9575132
2024,PL 1086/2024,Projeto de Lei Ordinária,Senador Fernando Farias (MDB/AL),SF,2024-04-03,REMETIDA À CÂMARA DOS DEPUTADOS,False,Administração Pública,"Altera a Lei nº 14.133, de 1º de abril de 2021, a Lei de Licitações e Contratos Administrativos, para estabelecer margem de preferência para os modelos movidos a biocombustíveis ou a hidrogênio nas compras e locações de veículos automotores, bem como para os biocombustíveis e o hidrogênio verde nas compras de combustíveis para o abastecimento de veículos automotores.",162901,https://legis.senado.gov.br/sdleg-getter/documento?dm=9575921
2024,PRS 9/2024,Projeto de Resolução,Comissão Diretora do Senado Federal,SF,2024-04-09,TRANSFORMADA EM NORMA JURÍDICA,True,Outros,Ratifica Atos da Comissão Diretora editados na forma do § 1° do art. 1° do Regulamento Administrativo do Senado Federal.,162956,https://legis.senado.gov.br/sdleg-getter/documento?dm=9578778
2024,PL 1144/2024,Projeto de Lei Ordinária,Comissão Diretora do Senado Federal,SF,2024-04-09,TRANSFORMADA EM NORMA JURÍDICA COM VETO PARCIAL,True,Administração Pública,"Dispõe sobre regras aplicáveis às vantagens pessoais nominalmente identificáveis dos servidores ativos, inativos e pensionistas do Quadro de Pessoal do Senado Federal.",162972,https://legis.senado.gov.br/sdleg-getter/documento?dm=9580084
